Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
18,10,7,2018,21.0,34.46666666666667,34.0,31.0,0.6,25.0,109.0,2.0,50.00034937381744,787.875,0.0250000142820002,264140.0,276.12380004882806,60.00249599456787,685.0
19,10,7,2018,21.0,32.46666666666667,37.0,37.0,0.6,29.0,100.0,2.0,50.00034937381744,787.875,0.0250000142820002,264140.0,276.12380004882806,60.00249599456787,685.0
20,10,7,2018,22.0,32.2,49.0,49.0,0.7,39.0,83.0,2.0,50.00034937381744,787.875,0.0250000142820002,264140.0,276.12380004882806,60.00249599456787,685.0
21,10,7,2018,25.0,31.466666666666665,50.0,50.0,0.6,37.0,81.0,2.0,50.00034937381744,786.8125,0.0250000146000003,264124.0,276.114700012207,60.001595993042,685.5625
22,10,7,2018,24.0,30.83333333333333,40.0,40.0,0.7,42.0,68.0,2.0,50.00034937381744,786.8125,0.0250000146000003,264124.0,276.114700012207,60.001595993042,685.5625
23,10,7,2018,23.0,30.7,38.0,38.0,0.7,48.0,65.0,2.0,50.00034937381744,786.8125,0.0250000146000003,264124.0,276.114700012207,60.001595993042,685.5625
0,11,7,2018,34.0,31.03333333333333,49.0,44.0,0.8,53.0,55.0,2.0,50.00034937381744,789.625,0.0250000150669999,264064.0,276.10880004882813,60.00228799438477,715.6875
1,11,7,2018,37.0,31.1,53.0,47.0,0.7,64.0,41.0,2.0,50.00034937381744,789.625,0.0250000150669999,264064.0,276.10880004882813,60.00228799438477,715.6875
2,11,7,2018,45.0,31.23333333333333,63.0,58.0,0.7,62.0,42.0,2.0,50.00034937381744,789.625,0.0250000150669999,264064.0,276.10880004882813,60.00228799438477,715.6875
3,11,7,2018,56.0,31.566666666666663,76.0,55.0,0.5,48.0,56.0,2.0,50.00034937381744,787.1875,0.0250000147860003,264048.0,276.0952999877929,60.002091995239255,746.375
4,11,7,2018,41.0,32.1,58.0,52.0,0.5,39.0,62.0,2.0,50.00034937381744,787.1875,0.0250000147860003,264048.0,276.0952999877929,60.002091995239255,746.375
5,11,7,2018,43.0,32.63333333333333,60.0,49.0,0.5,58.0,42.0,2.0,50.00034937381744,787.1875,0.0250000147860003,264048.0,276.0952999877929,60.002091995239255,746.375
6,11,7,2018,44.0,33.266666666666666,61.0,46.0,0.5,44.0,38.0,2.0,50.00034937381744,787.6875,0.0250000150160007,263844.0,276.0975997924804,60.001827995300296,742.875
7,11,7,2018,42.0,33.7,59.0,44.5,0.6,54.0,29.0,2.0,50.00034937381744,787.6875,0.0250000150160007,263844.0,276.0975997924804,60.001827995300296,742.875
8,11,7,2018,37.0,34.13333333333333,53.0,43.0,0.6,53.0,31.0,2.0,50.00034937381744,787.6875,0.0250000150160007,263844.0,276.0975997924804,60.001827995300296,742.875
9,11,7,2018,39.0,34.3,55.0,41.5,0.7,54.0,31.0,2.0,50.00034937381744,791.0,0.0250000149469999,263724.0,276.0972998046874,60.00169599151612,691.3125
